,DiskUsage,TotalCpus,TotalMemory,TotalDisk,CpuCacheSize,TotalVirtualMemory,GLIDEIN_Job_Max_Time,TotalSlots,CpuIsBusy,SlotType,Failure,Site
81539,222392,128,248000,371393496,512,356018280,7200,32,0,0,0,Purdue-Anvil
81555,73561,64,122000,669971328,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81560,8827311,64,122000,669971668,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81570,26395,56,192000,149545928,39424,196111708,7200,15,0,0,0,TACC-Frontera
81571,27681,128,248000,371400736,512,355393380,7200,32,1,0,0,Purdue-Anvil
81579,12706812,128,248000,371399696,512,356942184,7200,32,0,0,0,Purdue-Anvil
81580,67476,64,122000,669995384,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81585,1326,8,20240,1212432764,512,460585668,34800,5,1,0,1,CERN
81586,5686879,8,32768,13895351140,512,593721020,34800,9,1,0,1,Manchester
81588,18834749,8,32768,816766548,512,523252140,14400,9,1,0,0,UConn-HPC
81591,187665,8,20000,1018485100,35840,135435036,34800,9,1,0,0,Bristol
81593,1437506,4,8192,814012388,20480,66242032,34800,4,1,0,1,London
81594,651640,64,122000,669995892,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81599,2280110,8,20480,3222040172,512,591478096,34800,6,1,0,0,FZU
81601,10778558,128,248000,911382928,512,263689916,7200,32,0,0,0,SDSC-Expanse
81610,2316511,8,32768,14091006972,512,592833524,34800,9,1,0,1,Manchester
81614,678997,128,248000,371396660,512,352335716,7200,32,0,0,0,Purdue-Anvil
81628,221475,64,122000,669995404,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81633,645160,8,20240,1313154152,512,527490920,34800,9,1,0,1,CERN
81635,25135,56,192000,149548228,39424,196111708,7200,11,0,0,0,TACC-Frontera
81640,38980,256,510000,1340088580,512,527683920,7200,65,0,0,1,NERSC-Perlmutter-CPU
81658,614602,8,32768,6362427784,512,594879048,34800,9,1,0,1,Manchester
81659,2308348,128,248000,911382964,512,263689912,7200,32,0,0,0,SDSC-Expanse
81660,2309578,64,122000,669995280,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81665,47326,56,192000,149552908,39424,196111704,7200,14,0,0,0,TACC-Frontera
81666,26205,8,32768,805024996,512,526665284,14400,9,1,0,1,UConn-HPC
81682,1332373,2,8000,873866764,512,795769168,34800,3,1,0,0,RAL
81683,2317872,56,192000,149546128,39424,196111700,7200,15,0,0,0,TACC-Frontera
81685,2441686,4,16000,777921208,36608,429069732,34800,5,1,0,1,London_QMUL
81686,742842,4,30000,2722715984,16384,306159052,34800,4,1,0,0,SURFsara
81694,219429,128,248000,371397900,512,353565544,7200,32,0,0,0,Purdue-Anvil
81697,266843,128,248000,371398040,512,352425064,7200,31,0,0,0,Purdue-Anvil
81702,5021318,56,192000,149530212,39424,196111708,7200,15,0,0,0,TACC-Frontera
81705,2293155,8,32768,6477808772,512,594585416,34800,8,1,0,1,Manchester
81709,65214,56,192000,149514752,39424,196111708,7200,15,0,0,0,TACC-Frontera
81710,1462241,56,192000,149546096,39424,196111704,7200,15,0,0,1,TACC-Frontera
81726,160752,64,122000,669995324,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81729,95927,64,122000,669995268,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81731,71210,64,122000,669995328,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81735,113950,64,122000,669995248,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81739,7500,64,122000,669995612,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81745,20098,64,122000,669995128,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81746,5170,128,248000,911383340,512,263689912,7200,32,0,0,0,SDSC-Expanse
81757,53172,256,510000,1340087880,512,527683920,7200,65,0,0,0,NERSC-Perlmutter-CPU
81764,452625,64,122000,669995900,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81765,78827,128,248000,371398432,512,357453668,7200,32,0,0,0,Purdue-Anvil
81770,1713756,8,20240,1308403280,512,518859368,34800,7,1,0,0,CERN
81775,1485736,48,192000,149578888,33792,196453568,7200,13,0,0,0,TACC-Stampede2
81781,8840175,64,122000,669971868,40960,131890088,7200,16,1,0,0,T3_US_NERSC
81788,1453106,56,192000,149548916,39424,196111708,7200,15,0,0,0,TACC-Frontera
81790,813654,128,248000,371398044,512,356316264,7200,32,0,0,0,Purdue-Anvil
81792,187283,64,122000,669995288,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81798,853066,56,192000,149514752,39424,196111708,7200,15,0,0,0,TACC-Frontera
81806,2376124,1,2500,2148541988,512,263499968,32400,1,1,1,0,Michigan
81809,222094,128,248000,371392984,512,352052324,7200,32,0,0,0,Purdue-Anvil
81819,225647,8,16384,5136064144,35840,150216152,34800,5,1,0,1,PIC
81825,64187,64,122000,669995928,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81830,60714,64,122000,669995388,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81840,1743621,56,192000,149552428,39424,196111704,7200,15,0,0,0,TACC-Frontera
81841,21487,56,192000,149546960,39424,196111704,7200,15,0,0,0,TACC-Frontera
81849,72929,128,248000,371396916,512,351497316,7200,32,0,0,0,Purdue-Anvil
81850,68069,64,122000,669995644,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81855,732114,8,20240,2864178176,22528,390836448,34800,5,1,0,1,CERN
81856,6743717,8,32768,6047503900,512,586866504,34800,9,1,0,1,Manchester
81858,547358,4,16000,654291284,36608,429056672,34800,5,1,0,1,London_QMUL
81861,188802,8,20000,1019902072,35840,135433756,34800,9,1,0,1,Bristol
81863,1197413,4,8192,823139000,20480,66058956,34800,3,1,0,1,London
81864,449582,64,122000,669995916,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81869,1470043,8,20480,3222021784,512,591478096,34800,6,1,0,0,FZU
81871,13647599,128,248000,911382956,512,263689916,7200,32,0,0,0,SDSC-Expanse
81880,1825727,8,32768,14091006972,512,592833524,34800,9,1,0,1,Manchester
81884,735155,128,248000,371396964,512,356047972,7200,32,0,0,0,Purdue-Anvil
81888,259542,64,122000,669995524,40960,131890088,7200,15,0,0,0,T3_US_NERSC
81898,469856,64,122000,669995284,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81905,22569,56,192000,149555984,39424,196111704,7200,11,0,0,0,TACC-Frontera
81910,41315,64,122000,669995268,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81911,225648,8,16384,5237669104,35840,149112640,34800,5,1,0,1,PIC
81928,174823,8,32768,6318693824,512,594184768,34800,9,1,0,1,Manchester
81929,9287130,128,248000,911383088,512,263689912,7200,32,1,0,0,SDSC-Expanse
81930,285029,64,122000,669995220,40960,131890088,7200,16,0,0,0,T3_US_NERSC
81935,96024,56,192000,149552908,39424,196111704,7200,14,0,0,0,TACC-Frontera
81936,679982,8,32768,874904720,512,527210032,14400,7,1,0,1,UConn-HPC
81951,98427,1,2500,683986600,22528,168718972,34800,1,1,1,1,CIEMAT
81952,1908990,2,8000,2403634336,22528,294874404,34800,3,1,0,0,RAL
81953,275791,56,192000,149546128,39424,196111700,7200,15,0,0,0,TACC-Frontera
81954,1655729,2,8000,1511857772,512,795719204,34800,3,1,0,1,RAL
81955,1830186,8,32768,874905048,512,524562888,14400,9,1,0,0,UConn-HPC
81956,2060859,4,30000,2722194656,16384,306159052,34800,5,1,0,1,SURFsara
81959,1092,8,24576,866186832,20480,98447480,34800,5,1,0,1,Lancaster
81964,284973,128,248000,371397804,512,353700456,7200,31,0,0,0,Purdue-Anvil
81972,2255142,128,248000,371398280,512,356090212,7200,32,0,0,0,Purdue-Anvil
81975,1738933,8,32768,6496905668,512,594650696,34800,9,1,0,1,Manchester
81979,222358,56,192000,149543620,39424,196111704,7200,15,0,0,0,TACC-Frontera
81980,3240097,56,192000,149546096,39424,196111704,7200,15,0,0,1,TACC-Frontera
81992,617010,8,16384,1659185504,20480,129815916,34800,9,1,0,1,PIC
81996,21975,64,122000,669995400,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82001,492861,64,122000,669995408,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82005,28638,64,122000,669995528,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82009,43459,64,122000,669995272,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82015,21430,64,122000,669995252,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82016,22597,128,248000,911383016,512,263689912,7200,32,1,0,0,SDSC-Expanse
82027,53232,256,510000,1340087880,512,527683920,7200,65,0,0,0,NERSC-Perlmutter-CPU
82034,453280,64,122000,669995584,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82035,30647,128,248000,371345692,512,356706408,7200,30,1,0,0,Purdue-Anvil
82038,187351,8,20000,1054279176,512,1055662216,34800,9,1,0,1,SGridOxford
82040,1567343,8,20240,1323094560,512,522123156,34800,8,1,0,0,CERN
82041,34445,8,32768,846845164,512,526243676,14400,7,1,0,1,UConn-HPC
82045,2319568,48,192000,149609220,33792,196453600,7200,12,0,0,0,TACC-Stampede2
82051,1224348,64,122000,669995508,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82058,659312,56,192000,149548568,39424,196111704,7200,15,0,0,0,TACC-Frontera
82060,221154,128,248000,371398244,512,355646820,7200,31,0,0,0,Purdue-Anvil
82068,94358,56,192000,149521616,39424,196111708,7200,10,0,0,0,TACC-Frontera
82076,2626828,1,2500,3303937056,512,266166472,32400,1,1,1,1,Michigan
82079,221940,128,248000,371393496,512,356018280,7200,32,0,0,0,Purdue-Anvil
82089,233,8,16384,5007123636,35840,140339136,34800,5,1,0,0,PIC
82100,44457,64,122000,669995288,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82110,662008,56,192000,149536492,39424,196111708,7200,15,0,0,0,TACC-Frontera
82120,67494,64,122000,669995644,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82125,128328,8,20240,2571026296,22528,320558976,34800,5,1,0,1,CERN
82126,6720140,8,32768,13808112400,512,593592956,34800,9,1,0,1,Manchester
82128,858080,8,20240,2979926396,22528,383115888,34800,9,1,0,1,CERN
82131,187102,8,20000,1018528488,35840,135435036,34800,9,1,0,1,Bristol
82133,1106300,4,30000,5823471900,512,500686908,34800,5,1,0,1,SURFsara
82134,323595,64,122000,669995916,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82139,1284119,8,20480,3222028976,512,591478096,34800,6,1,0,0,FZU
82141,60161,128,248000,911382884,512,263689916,7200,32,1,0,0,SDSC-Expanse
82151,214906,4,30000,5699997436,512,503709476,34800,5,1,0,0,SURFsara
82154,2921789,128,248000,371396660,512,352335716,7200,32,0,0,0,Purdue-Anvil
82158,77993,64,122000,669995220,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82168,603642,64,122000,669995404,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82175,44189,56,192000,149536808,39424,196111704,7200,9,0,0,0,TACC-Frontera
82181,2217896,8,32768,14102953272,512,593423496,34800,9,1,0,1,Manchester
82198,2095419,8,32768,6381388596,512,594480456,34800,9,1,0,1,Manchester
82199,27296,128,248000,911382852,512,263689916,7200,25,0,0,0,SDSC-Expanse
82200,335671,64,122000,669995320,40960,131890088,7200,14,0,0,0,T3_US_NERSC
82205,68159,56,192000,149501708,39424,196111568,7200,15,1,0,0,TACC-Frontera
82221,1792956,8,20000,1027283632,2048,35524788,34800,9,1,0,1,Bristol
82222,1576738,2,8000,2709755164,20480,197907240,34800,3,1,0,0,RAL
82223,2733939,56,192000,149545984,39424,196111708,7200,15,0,0,0,TACC-Frontera
82224,1360902,2,8000,1828488644,512,795952420,34800,3,1,0,1,RAL
82226,1919525,4,30000,2756829876,16384,306159052,34800,4,1,0,0,SURFsara
82234,277793,128,248000,371397900,512,353565544,7200,32,0,0,0,Purdue-Anvil
82237,10300240,128,248000,371398188,512,357436260,7200,32,1,0,0,Purdue-Anvil
82242,187946,56,192000,149547848,39424,196111708,7200,15,0,0,0,TACC-Frontera
82245,3925077,8,32768,14145889816,512,594394336,34800,9,1,0,1,Manchester
82249,188554,56,192000,149548392,39424,196111700,7200,15,0,0,0,TACC-Frontera
82250,221872,56,192000,149535196,39424,196111704,7200,15,0,0,0,TACC-Frontera
82266,21772,64,122000,669995220,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82269,838435,64,122000,669995428,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82271,69995,64,122000,669995328,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82273,2130773,8,32768,13981206936,512,593271256,34800,5,1,0,1,Manchester
82275,28734,64,122000,669971868,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82279,191064,64,122000,669995292,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82285,21059,64,122000,669970604,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82286,56987,128,248000,911383340,512,263689912,7200,32,0,0,0,SDSC-Expanse
82293,2880975,128,248000,911383396,512,263689916,7200,30,0,0,0,SDSC-Expanse
82297,56131,256,510000,1340087880,512,527683920,7200,65,0,0,0,NERSC-Perlmutter-CPU
82304,447226,64,122000,669995524,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82305,29564,128,248000,371398432,512,357453668,7200,32,0,0,0,Purdue-Anvil
82308,188761,8,16384,3150562596,512,326583100,34800,9,1,0,1,PIC
82310,1482749,8,20240,1337345960,512,517158780,34800,8,1,0,0,CERN
82311,2283576,8,32768,836840700,512,526243676,14400,9,1,0,1,UConn-HPC
82315,1702836,48,192000,149580272,33792,196453576,7200,13,0,0,0,TACC-Stampede2
82316,1111852,2,8000,351957752,512,793939280,34800,3,1,0,1,RAL
82321,196745,64,122000,669995608,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82328,1379012,56,192000,149546932,39424,196111704,7200,15,0,0,0,TACC-Frontera
82330,11048005,128,248000,371396516,512,356591208,7200,31,0,0,0,Purdue-Anvil
82332,222824,64,122000,669995924,40960,131890088,7200,12,0,0,0,T3_US_NERSC
82337,2442085,8,32768,13925153448,512,593374560,34800,7,1,0,0,Manchester
82338,524607,56,192000,149514752,39424,196111708,7200,15,0,0,0,TACC-Frontera
82349,222616,128,248000,371392984,512,352052324,7200,32,0,0,0,Purdue-Anvil
82370,28425,64,122000,669995308,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82380,303491,56,192000,149548964,39424,196111704,7200,15,0,0,0,TACC-Frontera
82381,27975,56,192000,149546520,39424,196111708,7200,14,0,0,0,TACC-Frontera
82389,55094,128,248000,371401452,512,354373988,7200,31,0,0,0,Purdue-Anvil
82390,66846,64,122000,669995428,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82395,67905,8,20240,1249822476,512,527450256,34800,5,1,0,1,CERN
82398,774698,8,20240,2979926396,22528,383115888,34800,9,1,0,1,CERN
82403,1190313,4,30000,5762752308,512,500686884,34800,5,1,0,1,SURFsara
82404,676182,64,122000,669995676,40960,131890088,7200,16,0,0,1,T3_US_NERSC
82409,322862,8,20480,3148813056,512,591478096,34800,7,1,0,0,FZU
82411,301541,128,248000,911382928,512,263689916,7200,32,0,0,0,SDSC-Expanse
82420,391331,8,32768,14150918740,512,593949048,34800,9,1,0,1,Manchester
82424,188616,128,248000,371396932,512,357285736,7200,32,0,0,0,Purdue-Anvil
82428,80085,64,122000,669995304,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82438,601491,64,122000,669995404,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82443,238,8,20240,1283628100,512,527139968,34800,9,1,0,1,CERN
82450,40079,64,122000,669995284,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82468,402861,8,32768,6386519144,512,594777928,34800,9,1,0,1,Manchester
82469,9311629,128,248000,911382852,512,263689916,7200,25,0,0,0,SDSC-Expanse
82470,319020,64,122000,669995280,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82475,98162,56,192000,149517932,39424,196111704,7200,14,0,0,0,TACC-Frontera
82491,1751650,8,20000,1027762560,2048,26232168,34800,9,0,0,0,Bristol
82492,1252568,2,8000,354112696,512,795569188,34800,2,1,0,1,RAL
82493,48213,56,192000,149542080,39424,196111708,7200,15,0,0,0,TACC-Frontera
82494,1477659,2,8000,351923708,512,795907364,34800,3,1,0,0,RAL
82495,2275624,4,16000,783233316,36608,428810348,34800,5,1,0,0,London_QMUL
82496,1785942,4,30000,5539818760,512,503709500,34800,5,1,0,1,SURFsara
82499,475,8,24576,856788984,20480,98434640,34800,9,1,0,0,Lancaster
82504,260581,128,248000,371397820,512,354766924,7200,32,0,0,0,Purdue-Anvil
82507,331695,128,248000,371398188,512,357436260,7200,32,1,0,0,Purdue-Anvil
82512,188122,128,248000,371398284,512,355476584,7200,32,0,0,0,Purdue-Anvil
82515,3421113,8,32768,14142048384,512,594222764,34800,9,1,0,1,Manchester
82519,222314,56,192000,149545348,39424,196111704,7200,15,0,0,0,TACC-Frontera
82520,992979,56,192000,149532684,39424,196111708,7200,15,0,0,0,TACC-Frontera
82532,1038130,8,16384,3152576932,512,329650776,34800,9,1,0,1,PIC
82536,20960,64,122000,669995304,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82539,65819,64,122000,669995428,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82541,36563,64,122000,669995328,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82543,2119539,8,32768,6349362456,512,594348172,34800,4,1,0,1,Manchester
82545,36616,64,122000,669995808,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82549,30335,64,122000,669995492,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82555,29975,64,122000,669995324,40960,131890088,7200,14,0,0,0,T3_US_NERSC
82556,403525,128,248000,911383148,512,263689912,7200,32,0,0,0,SDSC-Expanse
82563,5181,128,248000,911383380,512,263689916,7200,32,1,0,0,SDSC-Expanse
82567,53291,256,510000,1340087880,512,527683920,7200,65,0,0,0,NERSC-Perlmutter-CPU
82575,77599,128,248000,371345692,512,356706408,7200,30,0,0,0,Purdue-Anvil
82578,332,8,16384,2944618996,512,327959904,34800,7,1,0,1,PIC
82580,1075826,8,20240,1335343144,512,527205096,34800,9,1,0,0,CERN
82581,18313357,8,32768,873627356,512,524495812,14400,8,1,0,1,UConn-HPC
82585,2318280,48,192000,149577164,33792,196453572,7200,13,0,0,0,TACC-Stampede2
82591,1752307,64,122000,669995608,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82598,658519,56,192000,149516548,39424,196111708,7200,15,0,0,0,TACC-Frontera
82600,221929,128,248000,371398244,512,355646820,7200,31,0,0,0,Purdue-Anvil
82602,669767,64,122000,669971864,40960,131890088,7200,5,0,0,0,T3_US_NERSC
82607,2390498,8,32768,13958756848,512,594258488,34800,6,1,0,0,Manchester
82608,86947,56,192000,149521616,39424,196111708,7200,10,0,0,0,TACC-Frontera
82619,5527448,128,248000,371392976,512,355484260,7200,32,0,0,0,Purdue-Anvil
82629,225647,8,16384,5212019684,35840,153471740,34800,5,1,0,0,PIC
82640,2351346,64,122000,669995208,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82650,642771,56,192000,149547412,39424,196111704,7200,15,0,0,0,TACC-Frontera
82651,2309248,56,192000,149543812,39424,196111704,7200,15,0,0,0,TACC-Frontera
82659,70215,48,192000,149591976,33792,196453568,7200,13,0,0,0,TACC-Stampede2
82660,73847,64,122000,669995344,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82665,569110,8,20240,1312817020,22528,338436660,34800,5,1,0,0,CERN
82666,5769240,8,32768,13895351140,512,593721020,34800,9,1,0,1,Manchester
82668,388,8,20240,2960653808,22528,391030404,34800,8,1,0,1,CERN
82671,187327,8,20000,1018484752,35840,135433756,34800,9,1,0,1,Bristol
82674,396986,64,122000,669995916,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82679,980428,8,20480,3222040172,512,591478096,34800,6,1,0,0,FZU
82681,423778,128,248000,911382992,512,263689916,7200,32,0,0,0,SDSC-Expanse
82690,368279,8,32768,6475882104,512,594713928,34800,9,1,0,0,Manchester
82691,359,1,4096,3135757836,512,594214632,34800,1,1,1,1,NIKHEF
82694,187638,128,248000,371396952,512,356434532,7200,32,0,0,0,Purdue-Anvil
82698,26123,64,122000,669995964,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82708,222168,64,122000,669995224,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82713,691592,8,20240,1312100284,512,527412408,34800,9,1,0,1,CERN
82720,43232,64,122000,669995224,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82721,710298,8,32768,14000212796,512,593438200,34800,5,1,0,1,Manchester
82738,383904,8,32768,6421181480,512,594790216,34800,9,1,0,1,Manchester
82739,33645,128,248000,911383156,512,263689912,7200,32,1,0,0,SDSC-Expanse
82740,2309439,64,122000,669995300,40960,131890088,7200,14,0,0,0,T3_US_NERSC
82743,362055,48,192000,149557656,33792,196453596,7200,13,0,0,0,TACC-Stampede2
82745,2466974,56,192000,149552940,39424,196111704,7200,15,1,0,0,TACC-Frontera
82762,1374033,2,8000,873866764,512,795769168,34800,3,1,0,0,RAL
82763,2310871,48,192000,149580596,33792,196453580,7200,13,0,0,0,TACC-Stampede2
82766,2416727,4,30000,2627212344,16384,306159052,34800,5,1,0,0,SURFsara
82769,1089,8,24576,867706056,20480,98304740,34800,5,1,0,0,Lancaster
82771,1355,8,24576,3635571852,20480,262430344,34800,9,1,0,1,SGrid
82774,247762,128,248000,371397820,512,354766924,7200,32,0,0,0,Purdue-Anvil
82777,10351861,128,248000,371398188,512,357436260,7200,32,1,0,0,Purdue-Anvil
82782,3151393,56,192000,149541908,39424,196111704,7200,15,0,0,0,TACC-Frontera
82785,755293,8,32768,6346346068,512,594823496,34800,4,1,0,1,Manchester
82789,222592,56,192000,149533628,39424,196111708,7200,15,0,0,0,TACC-Frontera
82790,3256106,56,192000,149533164,39424,196111716,7200,15,0,0,0,TACC-Frontera
82802,555560,4,8192,332878912,12288,53278776,34800,5,1,0,1,London
82809,582451,64,122000,669995324,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82811,214579,64,122000,669995408,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82813,1585633,8,32768,6349545092,512,594386100,34800,4,1,0,1,Manchester
82815,104796,64,122000,669995904,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82819,28651,64,122000,669995892,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82825,20648,64,122000,669970604,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82826,33878,128,248000,911383128,512,263689912,7200,32,1,0,0,SDSC-Expanse
82833,2156336,128,248000,911383380,512,263689916,7200,32,1,0,0,SDSC-Expanse
82836,25407,64,122000,669995684,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82837,56195,256,510000,1340087880,512,527683920,7200,65,0,0,0,NERSC-Perlmutter-CPU
82845,73300,128,248000,371398024,512,357231976,7200,31,1,0,0,Purdue-Anvil
82850,1242076,8,20240,1309825724,512,526889080,34800,6,1,0,0,CERN
82851,1747651,4,16000,757336632,36608,428758212,34800,5,1,0,1,London_QMUL
82855,1503943,48,192000,149632344,33792,196453656,7200,13,0,0,0,TACC-Stampede2
82856,2833470,2,8000,1754968852,512,790713168,34800,3,1,0,0,RAL
82861,1532574,64,122000,669995608,40960,131890088,7200,16,0,0,0,T3_US_NERSC
82868,1711515,56,192000,149532484,39424,196111708,7200,15,1,0,0,TACC-Frontera
82870,1630132,128,248000,371363080,512,356421480,7200,32,0,0,0,Purdue-Anvil
82877,2351389,8,32768,6345048952,512,593004616,34800,5,1,0,1,Manchester
82878,187349,56,192000,149548392,39424,196111700,7200,15,0,0,0,TACC-Frontera
82889,222468,128,248000,371392976,512,355484260,7200,32,0,0,0,Purdue-Anvil
82899,225650,8,16384,3141080232,512,323407728,34800,5,1,0,1,PIC
82910,9041689,64,122000,669995268,40960,131890088,7200,16,0,0,0,T3_US_NERSC
